time_namelookup (seconds),time_connect (seconds),time_appconnect (seconds),time_pretransfer (seconds),time_redirect (seconds),time_starttransfer (seconds),time_total (seconds)
0.000032,0.000140,0.000000,0.000173,0.000000,0.004083,0.004154
0.000020,0.000132,0.000000,0.000167,0.000000,0.068943,0.069154
0.000040,0.000167,0.000000,0.000199,0.000000,0.006621,0.006779
0.000029,0.000170,0.000000,0.000213,0.000000,0.006267,0.006440
0.000028,0.000174,0.000000,0.000217,0.000000,0.063366,0.063783
0.000028,0.000174,0.000000,0.000222,0.000000,0.005922,0.006027
0.000020,0.000126,0.000000,0.000160,0.000000,0.056277,0.058986
0.000019,0.000131,0.000000,0.000163,0.000000,0.006280,0.006997
0.000045,0.000206,0.000000,0.000287,0.000000,0.055737,0.055878
0.000031,0.000261,0.000000,0.000381,0.000000,0.009470,0.009628
0.000035,0.000200,0.000000,0.000256,0.000000,0.037268,0.037396
0.000032,0.000195,0.000000,0.000243,0.000000,0.006896,0.007041
0.000020,0.000126,0.000000,0.000159,0.000000,0.010041,0.010165
0.000020,0.000137,0.000000,0.000167,0.000000,0.018611,0.020877
0.000024,0.000139,0.000000,0.000169,0.000000,0.073265,0.073300
0.000027,0.000160,0.000000,0.000203,0.000000,0.031083,0.031245
0.000026,0.000175,0.000000,0.000221,0.000000,0.005635,0.005784
0.000017,0.000123,0.000000,0.000151,0.000000,0.077893,0.078003
0.000036,0.000196,0.000000,0.000255,0.000000,0.013273,0.013480
0.000022,0.000136,0.000000,0.000169,0.000000,0.003954,0.004084
