time_namelookup (seconds),time_connect (seconds),time_appconnect (seconds),time_pretransfer (seconds),time_redirect (seconds),time_starttransfer (seconds),time_total (seconds)
0.000025,0.000147,0.000000,0.000187,0.000000,0.023234,0.023282
0.000025,0.000163,0.000000,0.000205,0.000000,0.077316,0.077627
0.000029,0.000197,0.000000,0.000242,0.000000,0.065804,0.066116
0.000027,0.000177,0.000000,0.000223,0.000000,0.068745,0.069124
0.000018,0.000115,0.000000,0.000144,0.000000,0.053724,0.053946
0.000032,0.000181,0.000000,0.000246,0.000000,0.229905,0.230453
0.000020,0.000125,0.000000,0.000157,0.000000,0.327841,0.328082
0.000030,0.000200,0.000000,0.000271,0.000000,0.175823,0.176535
0.000028,0.000194,0.000000,0.000242,0.000000,0.076923,0.077202
0.000156,0.000337,0.000000,0.000423,0.000000,0.074758,0.075075
0.000020,0.000129,0.000000,0.000159,0.000000,0.007119,0.007291
0.000022,0.000136,0.000000,0.000170,0.000000,0.085017,0.085194
0.000039,0.000225,0.000000,0.000290,0.000000,0.073174,0.073478
0.000036,0.000214,0.000000,0.000270,0.000000,0.067892,0.068233
0.000035,0.000186,0.000000,0.000242,0.000000,0.101471,0.101876
0.000029,0.000195,0.000000,0.000244,0.000000,0.022641,0.022963
0.000029,0.000177,0.000000,0.000227,0.000000,0.126222,0.126585
0.000029,0.000171,0.000000,0.000214,0.000000,0.069349,0.069688
0.000028,0.000162,0.000000,0.000200,0.000000,0.035758,0.035980
0.000023,0.000149,0.000000,0.000191,0.000000,0.072630,0.072855
0.000026,0.000168,0.000000,0.000280,0.000000,0.053222,0.053423
0.000022,0.000152,0.000000,0.000190,0.000000,0.072833,0.073176
0.000061,0.000330,0.000000,0.000432,0.000000,0.017054,0.017479
0.000026,0.000176,0.000000,0.000219,0.000000,0.171538,0.171708
0.000017,0.000126,0.000000,0.000156,0.000000,0.057791,0.057988
0.000026,0.000182,0.000000,0.000229,0.000000,0.081838,0.082187
0.000026,0.000163,0.000000,0.000203,0.000000,0.234161,0.234354
0.000025,0.000166,0.000000,0.000211,0.000000,0.170812,0.171791
0.000029,0.000189,0.000000,0.000234,0.000000,0.081235,0.081494
0.000030,0.000178,0.000000,0.000221,0.000000,0.066368,0.066618
0.000022,0.000125,0.000000,0.000158,0.000000,0.082133,0.082323
0.000019,0.000130,0.000000,0.000159,0.000000,0.082488,0.082664
0.000018,0.000118,0.000000,0.000146,0.000000,0.084308,0.084482
0.000020,0.000132,0.000000,0.000176,0.000000,0.081676,0.081855
0.000022,0.000174,0.000000,0.000210,0.000000,0.077678,0.077909
0.000021,0.000131,0.000000,0.000164,0.000000,0.023644,0.023824
0.000038,0.000269,0.000000,0.000340,0.000000,0.144611,0.145035
0.000019,0.000129,0.000000,0.000160,0.000000,0.082920,0.083963
0.000027,0.000173,0.000000,0.000210,0.000000,0.078320,0.078535
0.000020,0.000128,0.000000,0.000161,0.000000,0.077209,0.077717
0.000025,0.000203,0.000000,0.000244,0.000000,0.067463,0.067769
0.000020,0.000137,0.000000,0.000170,0.000000,0.076615,0.076806
0.000027,0.000202,0.000000,0.000244,0.000000,0.257439,0.257540
0.000041,0.000238,0.000000,0.000300,0.000000,0.107296,0.107768
0.000040,0.000249,0.000000,0.000321,0.000000,0.157227,0.157286
0.000021,0.000137,0.000000,0.000172,0.000000,0.086517,0.086687
0.000021,0.000142,0.000000,0.000172,0.000000,0.095197,0.096113
0.000021,0.000179,0.000000,0.000222,0.000000,0.196997,0.197316
0.000031,0.000186,0.000000,0.000240,0.000000,0.024981,0.025334
0.000026,0.000186,0.000000,0.000226,0.000000,0.081933,0.082227
0.000020,0.000146,0.000000,0.000178,0.000000,0.017333,0.017367
